,quorum_campinas_sp,quorum_birigui_sp,quorum_mogi_das_cruzes_sp,quorum_santo_andre_sp,quorum_maua_sp,quorum_sao_vicente_sp,quorum_aruja_sp,quorum_itapeva_sp,quorum_braganca_paulista_sp,quorum_lorena_sp,quorum_salto_sp,quorum_guaratingueta_sp,quorum_votuporanga_sp,quorum_ibiuna_sp,quorum_catanduva_sp,quorum_pindamonhangaba_sp,quorum_praia_grande_sp,quorum_cajamar_sp,quorum_sumare_sp,quorum_sao_jose_dos_campos_sp,quorum_paulinia_sp,quorum_barueri_sp,quorum_sao_sebastiao_sp,quorum_rio_claro_sp,quorum_cotia_sp,quorum_guarulhos_sp,quorum_assis_sp,quorum_osasco_sp,quorum_taboao_da_serra_sp,quorum_leme_sp,quorum_limeira_sp,quorum_araras_sp,quorum_marilia_sp,quorum_caraguatatuba_sp,quorum_jundiai_sp,quorum_vinhedo_sp,quorum_sao_paulo_sp,quorum_sao_bernardo_do_campo_sp,quorum_tatui_sp,quorum_diadema_sp,quorum_varzea_paulista_sp,quorum_jau_sp,quorum_sao_caetano_do_sul_sp,quorum_jandira_sp,quorum_itapetininga_sp,quorum_aracatuca_sp,quorum_itapecerica_da_serra_sp,quorum_cruzeiro_sp,quorum_caieiras_sp,quorum_poa_sp,quorum_ubatuba_sp,quorum_itu_sp,quorum_mogi_mirim_sp,quorum_cubatao_sp,quorum_hortolandia_sp,quorum_valinhos_sp,quorum_lins_sp,quorum_embu_das_artes_sp,quorum_sao_carlos_sp,quorum_mairipora_sp,quorum_atibaia_sp,quorum_bauru_sp,quorum_franca_sp,quorum_guaruja_sp,quorum_sao_jose_do_rio_preto_sp,quorum_ferraz_de_vasconcelos_sp,quorum_votorantim_sp,quorum_mogi_guacu_sp,quorum_itanhaem_sp,quorum_franco_da_rocha_sp,quorum_sao_roque_sp,quorum_sao_joao_da_boa_vista_sp,quorum_ourinhos_sp,quorum_botucatu_sp,quorum_santana_de_parnaiba_sp,quorum_suzano_sp,quorum_sertaozinho_sp,quorum_taubate_sp,quorum_cacapava_sp,quorum_indaiatuba_sp,quorum_sorocaba_sp,quorum_bebedouro_sp,quorum_santos_sp,quorum_carapicuiba_sp,quorum_itatiba_sp,quorum_itaquaquecetuba_sp,quorum_avare_sp,quorum_araraquara_sp,quorum_ribeirao_pires_sp,quorum_campo_limpo_paulista_sp,quorum_piracicaba_sp,quorum_barretos_sp,quorum_francisco_morato_sp,quorum_ribeirao_preto_sp,quorum_americana_sp,quorum_itapevi_sp,quorum_presidente_prudente_sp,quorum_jacarei_sp,quorum_matao_sp,quorum_santa_barbara_doeste_sp
quorum_varzea_paulista_sp,0.8751247,0.8787667,0.8175927,0.843186,0.84160674,0.89958626,0.85718954,0.955988,0.78621554,0.8618056,0.89505416,0.7704715,0.8284275,0.7967626,0.8337751,0.86173403,0.69777334,0.85591614,0.8148781,0.82813287,0.5921869,0.8664968,0.8709539,0.5821783,0.8437001,0.79998076,0.7781565,0.72420776,0.84314555,0.76036376,0.87133324,0.80245745,0.835114,0.815972,0.87533367,0.84515715,0.86413544,0.8989161,0.87645304,0.8607122,1.0000001,0.8297327,0.89736736,0.77919674,0.7076113,0.8608217,0.8140228,0.80004966,0.8561505,0.8123208,0.8406078,0.85147774,0.7952706,0.8132001,0.799775,0.84862494,0.81893194,0.9264513,0.89809716,0.84121406,0.87390226,0.8590032,0.83404124,0.8346193,0.86712354,0.84853673,0.5917249,0.8138433,0.8422016,0.77109385,0.728399,0.8915328,0.81529325,0.8258429,0.88967574,0.790993,0.8504657,0.6849877,0.85214853,0.7596897,0.8609657,0.8528476,0.8271167,0.7745973,0.8670145,0.79719055,0.72081727,0.75290775,0.6726491,0.84632885,0.6269206,0.81436455,0.8126483,0.8573152,0.82935727,0.7292557,0.73281527,0.7996737,0.8272846,0.855566
quorum_jau_sp,0.8777602,0.8437927,0.8170881,0.8201647,0.82793415,0.86136997,0.76266533,0.83878267,0.7608453,0.84536785,0.813414,0.74692416,0.76951814,0.77789205,0.8145658,0.76181567,0.80146563,0.8720579,0.815053,0.8505837,0.73364484,0.83649695,0.89883554,0.62059987,0.85821354,0.726498,0.7570677,0.8003522,0.7451117,0.73191106,0.8587435,0.86617976,0.7964247,0.79132354,0.7969127,0.82701397,0.8888912,0.8694874,0.8796131,0.8539413,0.8297327,1.0000001,0.8724376,0.90822953,0.81320685,0.7636808,0.8050207,0.78757787,0.8198824,0.88190186,0.7988173,0.7878922,0.7331087,0.82103145,0.82509494,0.8113438,0.7741157,0.8419034,0.86718345,0.7388936,0.7960688,0.84157765,0.83819294,0.9349554,0.8428633,0.9023423,0.68846476,0.8723778,0.8645777,0.7697804,0.8427921,0.8507514,0.74000984,0.826412,0.81668806,0.7879615,0.8783504,0.70808184,0.8541959,0.77309126,0.8919614,0.8879901,0.84768033,0.80006623,0.7804229,0.775175,0.75865436,0.782269,0.6626202,0.9018615,0.7413506,0.7833829,0.802199,0.82478905,0.7581223,0.8216649,0.7613863,0.8987296,0.82303,0.8398361
quorum_sao_caetano_do_sul_sp,0.89018774,0.9197353,0.80797625,0.9149934,0.832729,0.98460376,0.780578,0.8756837,0.8751428,0.9437901,0.8226588,0.79113793,0.7981563,0.80007327,0.86056316,0.7650701,0.7362454,0.9164567,0.87561435,0.8839768,0.65877986,0.8298831,0.9131392,0.6059629,0.8452225,0.79686177,0.7561787,0.76985395,0.78010637,0.72399855,0.89107025,0.89280164,0.8024442,0.8299668,0.8907315,0.8591523,0.94289637,0.99491054,0.9107958,0.9519378,0.89736736,0.8724376,1.0000002,0.8267836,0.76111805,0.80508757,0.80989546,0.81401837,0.8759494,0.83864516,0.8021184,0.8434942,0.7902068,0.830619,0.826488,0.86335063,0.8217523,0.8943106,0.9840616,0.7987306,0.7966819,0.8628377,0.8442931,0.89410883,0.9481185,0.91674596,0.6196184,0.8758854,0.9104742,0.80673414,0.7876144,0.9542948,0.78409207,0.8817361,0.8309876,0.7965201,0.92373145,0.67749727,0.8921056,0.78797835,0.9104036,0.86005574,0.9397381,0.7959086,0.86531764,0.83252656,0.7257632,0.7709446,0.6759112,0.89565504,0.63381946,0.8095675,0.83326393,0.9375763,0.83710474,0.7505145,0.7532257,0.81673634,0.8136598,0.9011324
quorum_jandira_sp,0.84032685,0.81465244,0.76840246,0.7709025,0.7296051,0.8350692,0.70424914,0.8306525,0.70906985,0.78869534,0.80139565,0.75584966,0.7494252,0.77966547,0.83533585,0.76382506,0.77789545,0.75542265,0.72732615,0.80946165,0.7318724,0.75050557,0.86008626,0.54708016,0.77276576,0.7157496,0.7446188,0.7704401,0.7178974,0.7217678,0.79995096,0.82771933,0.7828779,0.79866517,0.7556875,0.77562535,0.8591112,0.83344847,0.8277787,0.8258711,0.77919674,0.90822953,0.8267836,1.0000001,0.770397,0.72511286,0.7568096,0.78884625,0.7576388,0.8440011,0.77962124,0.79638076,0.7157696,0.7906345,0.8006861,0.7665787,0.7919965,0.80192107,0.8322587,0.6913118,0.70875937,0.8307332,0.8493897,0.93542236,0.7917722,0.82590675,0.63258123,0.7449701,0.8718108,0.77916,0.7868602,0.81354666,0.7213434,0.79239035,0.79897356,0.7645421,0.8632834,0.67767465,0.8085067,0.80246633,0.7799017,0.87669075,0.8064219,0.8375037,0.7642902,0.75973964,0.71805036,0.75392985,0.6591903,0.8675487,0.720716,0.7455529,0.7436658,0.7983868,0.7679657,0.7401537,0.70379585,0.92767763,0.7170239,0.8231399
quorum_itapetininga_sp,0.7447797,0.7157049,0.7301072,0.71964955,0.7346051,0.7505233,0.6439855,0.7512591,0.662136,0.7399744,0.71761245,0.6590507,0.6938968,0.666265,0.71760106,0.69519866,0.732198,0.73731166,0.72250515,0.8698331,0.76258445,0.71677893,0.74696267,0.5184998,0.78468764,0.64135534,0.64506996,0.74278903,0.6247159,0.63950807,0.7758039,0.7744256,0.6939131,0.6958817,0.7144809,0.75420016,0.810881,0.7537495,0.7784288,0.7680721,0.7076113,0.81320685,0.76111805,0.770397,1.0000001,0.6184423,0.7372276,0.7137956,0.7395266,0.8099294,0.7166266,0.7058324,0.71679175,0.7291638,0.7246864,0.74723244,0.6873567,0.70925134,0.77180177,0.5816921,0.66590834,0.6757965,0.7467218,0.78568447,0.7339933,0.7811564,0.62207353,0.75439924,0.78112745,0.7219131,0.78731894,0.73844725,0.6634121,0.7180051,0.71109986,0.74764574,0.75019985,0.6599543,0.72120535,0.72714823,0.7671806,0.7989,0.75795233,0.74479043,0.65748346,0.7331173,0.69263387,0.7249901,0.55787534,0.7504314,0.81115234,0.6785357,0.7904811,0.736946,0.67297655,0.8138728,0.65571094,0.7656234,0.6595743,0.75396574
quorum_aracatuca_sp,0.89291453,0.77021545,0.86226046,0.79737675,0.8273128,0.8245629,0.93403345,0.881423,0.6292049,0.7029028,0.88798165,0.7928042,0.84767866,0.84860677,0.8754804,0.88090056,0.63647044,0.7368596,0.6903615,0.7141283,0.55265784,0.842535,0.7877291,0.5517136,0.8266263,0.88243365,0.8584194,0.717259,0.83915836,0.85714674,0.8318404,0.7231282,0.8150401,0.7878504,0.8051677,0.81661046,0.8132943,0.80214214,0.7942823,0.7698739,0.8608217,0.7636808,0.80508757,0.72511286,0.6184423,1.0,0.74412096,0.78950536,0.82510555,0.7241646,0.7930275,0.81310356,0.7892808,0.8154327,0.80964696,0.8251511,0.848734,0.8891759,0.8024982,0.9460405,0.88388526,0.83809173,0.84319127,0.7478495,0.818221,0.7502148,0.63004196,0.6976193,0.77320343,0.7918422,0.70191824,0.8353412,0.86447275,0.7475679,0.88421327,0.7562941,0.7294968,0.6147497,0.78762877,0.746835,0.76104856,0.7995569,0.75366545,0.81931883,0.90493894,0.72945356,0.76423436,0.79425514,0.82411814,0.77687776,0.6068609,0.82734466,0.7076953,0.71977425,0.80164367,0.74841064,0.7906425,0.7669488,0.84821343,0.8730202
quorum_itapecerica_da_serra_sp,0.81201077,0.8131888,0.7841848,0.72978526,0.7967473,0.7969574,0.7403833,0.83764803,0.72509634,0.7824844,0.797299,0.7223141,0.76926875,0.76499254,0.79434747,0.77840126,0.7559323,0.8019735,0.78268695,0.8289956,0.72314155,0.82387704,0.7873344,0.5944056,0.79748213,0.73933136,0.7607111,0.8151772,0.7611316,0.7364625,0.8318167,0.788648,0.8555176,0.7522824,0.8153918,0.8079399,0.8334726,0.8130478,0.80618715,0.8082708,0.8140228,0.8050207,0.80989546,0.7568096,0.7372276,0.74412096,0.9999999,0.7365397,0.7921701,0.80780804,0.8134811,0.76528627,0.7802543,0.7754216,0.81591994,0.8193011,0.7510611,0.8097404,0.81052196,0.703961,0.761845,0.8338169,0.8085321,0.7770947,0.7592603,0.81823343,0.6513206,0.8003094,0.8272035,0.7230958,0.78595555,0.79497254,0.757576,0.7904688,0.7948142,0.8019409,0.7671851,0.77478516,0.8173312,0.73662156,0.8459853,0.8859355,0.77206695,0.75503385,0.74179214,0.73599553,0.7349785,0.7632749,0.6499821,0.7796703,0.72998875,0.7838837,0.7745467,0.77951556,0.78335756,0.77636635,0.68635213,0.7471247,0.7561434,0.78527224
quorum_cruzeiro_sp,0.82068884,0.8074673,0.8068625,0.88897336,0.74131227,0.8142923,0.804896,0.84595144,0.73441005,0.7668796,0.8318421,0.8676101,0.74226546,0.78591996,0.7952316,0.80098754,0.7642905,0.75196785,0.7433853,0.78985095,0.71994376,0.79067516,0.796415,0.5689149,0.8233817,0.7627063,0.7957752,0.73058176,0.75971055,0.76400673,0.80648315,0.7992867,0.7385998,0.7597612,0.7395376,0.79943204,0.82348955,0.8146161,0.8211423,0.830938,0.80004966,0.78757787,0.81401837,0.78884625,0.7137956,0.78950536,0.7365397,1.0000001,0.77893984,0.7725874,0.82100445,0.93687475,0.70655465,0.9310949,0.78126657,0.7886809,0.9025302,0.8522029,0.8271702,0.7768146,0.8005327,0.757198,0.7897705,0.81017363,0.8129351,0.8002429,0.69330215,0.7487569,0.8178855,0.9246731,0.7711382,0.8180367,0.7534306,0.7919324,0.81707805,0.75101113,0.7809154,0.68937314,0.76151526,0.9111335,0.8169131,0.8282931,0.88543165,0.7707257,0.8047391,0.9481729,0.74947065,0.7948786,0.69145274,0.8044163,0.7376756,0.81534696,0.78348124,0.76600575,0.71239185,0.7572001,0.78156245,0.7659208,0.7407352,0.8075694
quorum_caieiras_sp,0.8438207,0.84805024,0.8467499,0.84473896,0.8409421,0.8749968,0.8364773,0.84004426,0.78069717,0.8492068,0.8262894,0.724467,0.85797846,0.8036175,0.85728204,0.79654324,0.72182477,0.85201037,0.8210441,0.82339454,0.6144434,0.8492675,0.8870779,0.6079602,0.79937184,0.84495735,0.8697218,0.76348484,0.7941971,0.7743645,0.8558891,0.81028765,0.79222965,0.8396008,0.86221063,0.7957406,0.8488413,0.8768264,0.82867956,0.844478,0.8561505,0.8198824,0.8759494,0.7576388,0.7395266,0.82510555,0.7921701,0.77893984,1.0,0.7766222,0.7797868,0.8032898,0.8067068,0.77651846,0.8139888,0.82778525,0.8091394,0.85161483,0.88599455,0.7989781,0.84697837,0.83217275,0.8664012,0.8155307,0.85101855,0.85728335,0.58871067,0.8592592,0.83981967,0.7617955,0.7786992,0.852015,0.890106,0.82972646,0.81485915,0.7788678,0.8335113,0.64296037,0.890401,0.7312016,0.848438,0.85096335,0.8219466,0.8262551,0.8105891,0.78460914,0.76436377,0.8376975,0.76714253,0.89063334,0.6120491,0.76123154,0.8212086,0.83436346,0.8336514,0.73131186,0.7081235,0.7873553,0.9119314,0.86822295
quorum_poa_sp,0.8590472,0.8242642,0.7868893,0.7857506,0.8016493,0.8308805,0.70817125,0.85163295,0.7283513,0.8305944,0.83783257,0.7322345,0.712263,0.72635555,0.8289974,0.7794524,0.8585094,0.78365743,0.7694346,0.8373673,0.8052772,0.7918116,0.7770814,0.5689819,0.8051566,0.7288543,0.73449814,0.7925689,0.71516955,0.7013823,0.84009326,0.854075,0.76074076,0.75808716,0.81365156,0.8376621,0.87624127,0.8431188,0.88912356,0.8507155,0.8123208,0.88190186,0.83864516,0.8440011,0.8099294,0.7241646,0.80780804,0.7725874,0.7766222,1.0000001,0.7678141,0.7729106,0.72823244,0.8033184,0.82957727,0.82279325,0.7294997,0.79083,0.83905506,0.6811585,0.7476623,0.8020222,0.8451467,0.84834605,0.75816655,0.8459218,0.7314327,0.77599967,0.883584,0.7793384,0.8527999,0.8010429,0.73922247,0.7637086,0.8428571,0.88100624,0.8217858,0.7173283,0.7958797,0.80903506,0.8460375,0.86407304,0.84102446,0.8163414,0.7318629,0.7652754,0.70288265,0.77430713,0.66574883,0.76972824,0.76008713,0.77491516,0.7665822,0.82713455,0.81620204,0.80092716,0.73877186,0.77331823,0.75429606,0.83919615
quorum_ubatuba_sp,0.8314917,0.84257525,0.811418,0.77711856,0.80875826,0.80686486,0.83073556,0.85250807,0.74589336,0.7704556,0.82103574,0.750674,0.78600645,0.8575113,0.8253919,0.81062317,0.67880094,0.77229404,0.75516975,0.8216554,0.7404429,0.8345545,0.82681763,0.51922107,0.7908269,0.74448067,0.7727852,0.74898887,0.7351105,0.8225441,0.83863544,0.7611366,0.8402345,0.8064186,0.7971673,0.79572904,0.8129134,0.8038219,0.7984389,0.8075193,0.8406078,0.7988173,0.8021184,0.77962124,0.7166266,0.7930275,0.8134811,0.82100445,0.7797868,0.7678141,0.99999976,0.82926035,0.7609733,0.82108647,0.7646855,0.80232334,0.87258863,0.86524177,0.83326316,0.78468597,0.8178431,0.8082109,0.81164145,0.77308697,0.79396236,0.8111198,0.61921674,0.8134793,0.8163096,0.7741872,0.7764628,0.80244946,0.778486,0.853546,0.7951721,0.75062513,0.78759295,0.679381,0.80769587,0.79749286,0.80503273,0.83449984,0.75620484,0.7914015,0.81576717,0.80448735,0.8144143,0.79590523,0.65155774,0.8145018,0.7568624,0.7678355,0.7802175,0.77453226,0.7464458,0.7558547,0.67024136,0.80886173,0.7336483,0.797912
quorum_itu_sp,0.8075079,0.82043135,0.8051847,0.8688817,0.79150325,0.84544456,0.8426679,0.8851961,0.7309648,0.7861732,0.8540468,0.80844444,0.7945766,0.8099835,0.7927665,0.8296151,0.7174129,0.79387105,0.7453485,0.7993065,0.6521652,0.7876307,0.82479906,0.5351554,0.83969295,0.7816276,0.7991853,0.74860245,0.79258955,0.76730084,0.83397895,0.7941017,0.80180013,0.7712082,0.7988448,0.823666,0.84264517,0.83721566,0.7957328,0.84308016,0.85147774,0.7878922,0.8434942,0.79638076,0.7058324,0.81310356,0.76528627,0.93687475,0.8032898,0.7729106,0.82926035,0.9999999,0.7524071,0.9272188,0.7690554,0.81931233,0.9080585,0.88949895,0.8388562,0.79044986,0.8094274,0.79583716,0.8099273,0.81572556,0.8579042,0.8196062,0.68307173,0.7603009,0.8262085,0.89224625,0.73871195,0.851557,0.7861327,0.7982184,0.8534601,0.77004874,0.79674935,0.6627809,0.7945986,0.8699025,0.81442547,0.83753383,0.8899877,0.77669,0.826943,0.9130448,0.7364641,0.77100873,0.7037474,0.8185093,0.7039428,0.8076903,0.77607477,0.7905314,0.75656885,0.74984944,0.7308307,0.7861107,0.74809176,0.8208891
quorum_mogi_mirim_sp,0.77658427,0.7760626,0.8175861,0.7177429,0.87931144,0.7863139,0.8032274,0.8059154,0.6564427,0.7200986,0.77735674,0.75360084,0.86735255,0.7930017,0.8617455,0.80717754,0.63472676,0.760355,0.6974746,0.7900208,0.63099974,0.8013755,0.75551367,0.55206746,0.7786383,0.8678689,0.78204554,0.7826122,0.74391913,0.7578104,0.83638084,0.70769405,0.8243048,0.7820813,0.8981781,0.8144433,0.7876009,0.78850317,0.75544167,0.75879395,0.7952706,0.7331087,0.7902068,0.7157696,0.71679175,0.7892808,0.7802543,0.70655465,0.8067068,0.72823244,0.7609733,0.7524071,0.9999999,0.73210347,0.7626939,0.8610911,0.76397276,0.80184335,0.777282,0.76902676,0.7654318,0.81919944,0.8110809,0.72258186,0.7662522,0.7501051,0.5559714,0.7005104,0.79729086,0.72611064,0.6803185,0.79652506,0.86464715,0.7664248,0.79106665,0.8675995,0.7214512,0.6462003,0.7846003,0.71742415,0.7613313,0.78771734,0.7286149,0.808905,0.78371716,0.69165856,0.66098464,0.79286593,0.72125125,0.75467,0.65748024,0.8124032,0.7438781,0.7603003,0.89106387,0.7574246,0.6750151,0.75132847,0.771854,0.8132694
quorum_cubatao_sp,0.84500265,0.80738926,0.8270253,0.8530727,0.78305924,0.8285763,0.83268595,0.8625436,0.6967145,0.7622404,0.86433727,0.84039867,0.7823979,0.82112896,0.8050817,0.83224744,0.7535222,0.7751895,0.7428851,0.79378366,0.7107445,0.8277166,0.8073679,0.58015347,0.8728435,0.771479,0.820589,0.74317497,0.7628498,0.7799763,0.8367698,0.7967415,0.79001856,0.7629295,0.7575468,0.82806695,0.8464254,0.8206954,0.8212158,0.834527,0.8132001,0.82103145,0.830619,0.7906345,0.7291638,0.8154327,0.7754216,0.9310949,0.77651846,0.8033184,0.82108647,0.9272188,0.73210347,1.0,0.84028494,0.8275603,0.8808881,0.8683178,0.82742226,0.79633224,0.79167366,0.79671794,0.82917714,0.811773,0.82980514,0.7993401,0.75654376,0.75494415,0.8239826,0.89229715,0.8118298,0.82407403,0.7747588,0.778005,0.86698306,0.77096754,0.79614544,0.6915804,0.78996706,0.885159,0.81561124,0.8538847,0.8830249,0.7929888,0.82635427,0.8940687,0.7549492,0.7967883,0.71054137,0.8075739,0.73979706,0.8599239,0.7743529,0.7681108,0.728631,0.82749844,0.8190186,0.78659594,0.7570318,0.834972
quorum_hortolandia_sp,0.880468,0.8010917,0.8665631,0.78085214,0.7610266,0.8400758,0.7768036,0.84944344,0.6887717,0.77125823,0.8724986,0.7617347,0.8335978,0.8202935,0.8812195,0.8359022,0.77253234,0.7655122,0.7200634,0.79826784,0.70594084,0.83957267,0.81806564,0.5873469,0.8432163,0.7999722,0.8270264,0.77325815,0.75803345,0.80820453,0.8408539,0.7705033,0.82381016,0.8185049,0.79154116,0.81003016,0.88425875,0.835488,0.8624979,0.8129645,0.799775,0.82509494,0.826488,0.8006861,0.7246864,0.80964696,0.81591994,0.78126657,0.8139888,0.82957727,0.7646855,0.7690554,0.7626939,0.84028494,0.99999994,0.83008015,0.8076918,0.8367304,0.8388067,0.76887804,0.76355016,0.8607999,0.90335083,0.8080236,0.7856895,0.7924752,0.6933327,0.75328505,0.8601645,0.7949854,0.81562656,0.82200277,0.7993872,0.773561,0.86623013,0.75320846,0.77570796,0.6929692,0.85234165,0.8096676,0.835922,0.88731384,0.7874387,0.8472103,0.8263647,0.7491715,0.75606024,0.80933905,0.73241323,0.8091636,0.70375526,0.8425837,0.7547035,0.764632,0.76308656,0.82763475,0.79903984,0.773288,0.82198465,0.86330056
quorum_valinhos_sp,0.8286699,0.8125258,0.8758056,0.78702366,0.88334787,0.8641337,0.8362123,0.8574243,0.69825053,0.8148629,0.8501375,0.76141906,0.8352473,0.7985877,0.8580184,0.8568624,0.72721267,0.82380027,0.80416024,0.8570191,0.71049,0.8161812,0.81846994,0.6133312,0.82218647,0.8429839,0.7953546,0.79446757,0.7786844,0.82348907,0.94236135,0.80613166,0.81799686,0.8022996,0.91658866,0.94957304,0.89575386,0.86310977,0.8496145,0.8927494,0.84862494,0.8113438,0.86335063,0.7665787,0.74723244,0.8251511,0.8193011,0.7886809,0.82778525,0.82279325,0.80232334,0.81931233,0.8610911,0.8275603,0.83008015,1.0000002,0.80187565,0.8861073,0.8658055,0.7821546,0.7887314,0.8265866,0.88925767,0.82811964,0.834185,0.8750477,0.6786808,0.7829881,0.8795606,0.82627434,0.77225184,0.86867416,0.8388566,0.7769149,0.8496405,0.8656533,0.8095124,0.721934,0.82476497,0.79981685,0.87228596,0.8390404,0.8134197,0.8155269,0.799361,0.797256,0.68959814,0.8080304,0.7331822,0.8156375,0.69097006,0.85750777,0.7872753,0.83419746,0.8730515,0.78013325,0.75425446,0.75694317,0.8084339,0.8714435
quorum_lins_sp,0.8468119,0.8233272,0.85505414,0.8622376,0.79998577,0.84088206,0.8462489,0.8453779,0.700616,0.74533546,0.83794856,0.7835275,0.825312,0.9131806,0.8761221,0.8240169,0.66075206,0.74391025,0.72468793,0.7780154,0.64518654,0.8149133,0.8329965,0.50384426,0.8143234,0.8129753,0.82779783,0.74819756,0.7526516,0.86865497,0.8287343,0.748227,0.8775846,0.81160176,0.79332054,0.7749301,0.8458928,0.82907724,0.7954385,0.8053727,0.81893194,0.7741157,0.8217523,0.7919965,0.6873567,0.848734,0.7510611,0.9025302,0.8091394,0.7294997,0.87258863,0.9080585,0.76397276,0.8808881,0.8076918,0.80187565,1.0000001,0.8636395,0.84595716,0.8172878,0.808038,0.82902515,0.8317672,0.795111,0.82346666,0.76774687,0.64207953,0.7467282,0.8356823,0.8629856,0.7612629,0.83254784,0.82396793,0.8522306,0.8108636,0.7267632,0.76977265,0.5882505,0.79467076,0.867623,0.77940536,0.8272954,0.8222546,0.83750874,0.87841475,0.8723829,0.8201907,0.82302874,0.7489727,0.8243288,0.6950638,0.8081231,0.78112674,0.7485548,0.74417853,0.7463862,0.737378,0.80153966,0.7690768,0.82724947
quorum_embu_das_artes_sp,0.88205254,0.8648114,0.8754087,0.84268314,0.849151,0.89361715,0.9078109,0.9232451,0.7832991,0.84306526,0.91753685,0.7978041,0.8659934,0.84256697,0.8454386,0.90609777,0.6956783,0.8714161,0.8001424,0.84041256,0.62924725,0.86254,0.9016874,0.6020311,0.8794446,0.82707256,0.8295351,0.74312675,0.83950484,0.819099,0.91301423,0.82966626,0.85713387,0.836872,0.87267995,0.89597714,0.90017617,0.8939301,0.87201285,0.8940581,0.9264513,0.8419034,0.8943106,0.80192107,0.70925134,0.8891759,0.8097404,0.8522029,0.85161483,0.79083,0.86524177,0.88949895,0.80184335,0.8683178,0.8367304,0.8861073,0.8636395,0.9999999,0.89467883,0.8708184,0.8896328,0.8763652,0.8713534,0.8600806,0.899552,0.88319075,0.63183296,0.8394634,0.8673101,0.828021,0.7397741,0.9160118,0.83498544,0.843724,0.91141325,0.76994985,0.8269777,0.69744694,0.8982831,0.8221311,0.88850325,0.8905295,0.84476817,0.80946535,0.8916975,0.8209052,0.78726137,0.80652285,0.6942096,0.8903879,0.6812678,0.8399712,0.79404795,0.82790047,0.8022499,0.7640275,0.7648634,0.82746905,0.8441094,0.88501525
quorum_sao_carlos_sp,0.892417,0.9310726,0.8231309,0.91772807,0.8279754,0.9839469,0.78107285,0.87984157,0.8740319,0.93844587,0.8345084,0.77826655,0.7993299,0.8208386,0.8743131,0.7750411,0.7392808,0.89261913,0.88783455,0.9051152,0.6831678,0.8373078,0.9267132,0.623633,0.8272612,0.80621535,0.76623344,0.7718212,0.7798463,0.7592963,0.8975425,0.8819845,0.81261814,0.85856825,0.88989764,0.8525437,0.9453215,0.98846054,0.92375493,0.95267546,0.89809716,0.86718345,0.9840616,0.8322587,0.77180177,0.8024982,0.81052196,0.8271702,0.88599455,0.83905506,0.83326316,0.8388562,0.777282,0.82742226,0.8388067,0.8658055,0.84595716,0.89467883,1.0000002,0.7842399,0.79433906,0.8602028,0.86494005,0.8969204,0.93328905,0.9088879,0.6178801,0.8783182,0.9172379,0.8253746,0.8043284,0.9470733,0.79816115,0.89590025,0.8208319,0.7887963,0.9336921,0.68694115,0.89296466,0.8130322,0.9031329,0.8682169,0.9128045,0.81018686,0.87538195,0.85536575,0.76308405,0.7883369,0.6737011,0.91180503,0.6547968,0.80200374,0.8566557,0.93230826,0.83448255,0.7378117,0.7434061,0.8238522,0.8162281,0.9055549
quorum_mairipora_sp,0.8762795,0.7574327,0.81960315,0.7937337,0.79698133,0.8177737,0.9074272,0.8485019,0.64654374,0.6985048,0.8471484,0.7887043,0.8385451,0.81459737,0.84169894,0.8368113,0.62000597,0.7543839,0.66237,0.6949146,0.5241445,0.843385,0.778243,0.5170341,0.8058977,0.8405509,0.8148988,0.66010296,0.8148595,0.81211007,0.7965771,0.6990925,0.7728086,0.79915845,0.7666954,0.7782616,0.78499746,0.78735507,0.7791295,0.7405744,0.84121406,0.7388936,0.7987306,0.6913118,0.5816921,0.9460405,0.703961,0.7768146,0.7989781,0.6811585,0.78468597,0.79044986,0.76902676,0.79633224,0.76887804,0.7821546,0.8172878,0.8708184,0.7842399,0.9999995,0.86361694,0.83987427,0.8001628,0.71357244,0.8357432,0.74987125,0.56776416,0.7082145,0.73449945,0.75769323,0.640555,0.8263465,0.82753587,0.7401786,0.85471296,0.7078723,0.72042906,0.5854143,0.79753697,0.71993494,0.7568195,0.7729517,0.7587645,0.7765148,0.8949404,0.7176535,0.7310061,0.7581594,0.77603644,0.7595439,0.5796773,0.7845858,0.66910845,0.7183732,0.7581017,0.70175934,0.7519009,0.7445533,0.833593,0.831838
