,quorum_campinas_sp,quorum_birigui_sp,quorum_mogi_das_cruzes_sp,quorum_santo_andre_sp,quorum_maua_sp,quorum_sao_vicente_sp,quorum_aruja_sp,quorum_itapeva_sp,quorum_braganca_paulista_sp,quorum_lorena_sp,quorum_salto_sp,quorum_guaratingueta_sp,quorum_votuporanga_sp,quorum_ibiuna_sp,quorum_catanduva_sp,quorum_pindamonhangaba_sp,quorum_praia_grande_sp,quorum_cajamar_sp,quorum_sumare_sp,quorum_sao_jose_dos_campos_sp,quorum_paulinia_sp,quorum_barueri_sp,quorum_sao_sebastiao_sp,quorum_rio_claro_sp,quorum_cotia_sp,quorum_guarulhos_sp,quorum_assis_sp,quorum_osasco_sp,quorum_taboao_da_serra_sp,quorum_leme_sp,quorum_limeira_sp,quorum_araras_sp,quorum_marilia_sp,quorum_caraguatatuba_sp,quorum_jundiai_sp,quorum_vinhedo_sp,quorum_sao_paulo_sp,quorum_sao_bernardo_do_campo_sp,quorum_tatui_sp,quorum_diadema_sp,quorum_varzea_paulista_sp,quorum_jau_sp,quorum_sao_caetano_do_sul_sp,quorum_jandira_sp,quorum_itapetininga_sp,quorum_aracatuca_sp,quorum_itapecerica_da_serra_sp,quorum_cruzeiro_sp,quorum_caieiras_sp,quorum_poa_sp,quorum_ubatuba_sp,quorum_itu_sp,quorum_mogi_mirim_sp,quorum_cubatao_sp,quorum_hortolandia_sp,quorum_valinhos_sp,quorum_lins_sp,quorum_embu_das_artes_sp,quorum_sao_carlos_sp,quorum_mairipora_sp,quorum_atibaia_sp,quorum_bauru_sp,quorum_franca_sp,quorum_guaruja_sp,quorum_sao_jose_do_rio_preto_sp,quorum_ferraz_de_vasconcelos_sp,quorum_votorantim_sp,quorum_mogi_guacu_sp,quorum_itanhaem_sp,quorum_franco_da_rocha_sp,quorum_sao_roque_sp,quorum_sao_joao_da_boa_vista_sp,quorum_ourinhos_sp,quorum_botucatu_sp,quorum_santana_de_parnaiba_sp,quorum_suzano_sp,quorum_sertaozinho_sp,quorum_taubate_sp,quorum_cacapava_sp,quorum_indaiatuba_sp,quorum_sorocaba_sp,quorum_bebedouro_sp,quorum_santos_sp,quorum_carapicuiba_sp,quorum_itatiba_sp,quorum_itaquaquecetuba_sp,quorum_avare_sp,quorum_araraquara_sp,quorum_ribeirao_pires_sp,quorum_campo_limpo_paulista_sp,quorum_piracicaba_sp,quorum_barretos_sp,quorum_francisco_morato_sp,quorum_ribeirao_preto_sp,quorum_americana_sp,quorum_itapevi_sp,quorum_presidente_prudente_sp,quorum_jacarei_sp,quorum_matao_sp,quorum_santa_barbara_doeste_sp
quorum_ubatuba_sp,0.7749709,0.7490744,0.75133175,0.7473583,0.7832204,0.73948175,0.7768825,0.81604576,0.69671,0.7211193,0.76456094,0.68550205,0.802855,0.79947287,0.7962115,0.78267616,0.6922661,0.74279976,0.74717677,0.7927633,0.71303666,0.777554,0.7436133,0.51116526,0.7657013,0.73216105,0.73706824,0.7010804,0.712225,0.787033,0.7752907,0.66462874,0.8030365,0.77314955,0.7334323,0.7180409,0.73921555,0.7316773,0.71325195,0.74607354,0.798808,0.79503137,0.7219834,0.7261271,0.7332391,0.7482512,0.77631724,0.76851386,0.7873889,0.7005073,1.0000002,0.77874005,0.76407754,0.77830756,0.77142245,0.7179044,0.8477731,0.8164253,0.7337132,0.7770307,0.7652651,0.78459185,0.7767302,0.71089363,0.7179836,0.7491015,0.631661,0.7442373,0.7753649,0.75630164,0.7238868,0.7502809,0.74406624,0.7842186,0.76923996,0.71287847,0.7254591,0.6162504,0.7627951,0.70668054,0.76511544,0.77211785,0.72720945,0.77158684,0.7598014,0.74773514,0.7403872,0.7427857,0.67039275,0.75482535,0.7527723,0.74084747,0.7115631,0.70684445,0.7043296,0.7666121,0.65393126,0.76321,0.7476414,0.7768652
quorum_itu_sp,0.78924155,0.71291095,0.74876034,0.8341887,0.78071856,0.7529349,0.82993335,0.88783157,0.69710517,0.7078967,0.84357595,0.7556715,0.81698775,0.7993567,0.78341913,0.8417733,0.682696,0.76358,0.69942784,0.70661294,0.5933235,0.757791,0.7813723,0.5162967,0.8184244,0.74599195,0.7769493,0.6510891,0.826626,0.75973153,0.8013929,0.67986447,0.78505284,0.7627577,0.7331275,0.7387212,0.76259136,0.72016364,0.7134399,0.7621195,0.8529736,0.76055735,0.7239694,0.72615916,0.65278774,0.84392774,0.7458343,0.9348563,0.7867878,0.676332,0.77874005,1.0,0.74961245,0.91147614,0.751822,0.7238201,0.92506385,0.86944956,0.7135569,0.8330374,0.8298871,0.75420105,0.76353174,0.7560351,0.7662959,0.7562797,0.66798365,0.71375066,0.76315653,0.8751425,0.6745598,0.7852665,0.7917829,0.7149558,0.8523786,0.68465793,0.73484474,0.6390937,0.7535624,0.7963046,0.7617653,0.75860846,0.8099661,0.748149,0.8446912,0.87686604,0.71914726,0.71537656,0.7105091,0.78501713,0.6338356,0.7863393,0.69821036,0.6771122,0.6932891,0.7385191,0.7076034,0.73931843,0.7754016,0.7871714
quorum_mogi_mirim_sp,0.75255716,0.77640766,0.7892848,0.75036675,0.90143526,0.7712842,0.76126546,0.78699195,0.6927786,0.73916996,0.7452632,0.73473775,0.84782016,0.80571586,0.8312955,0.7852209,0.6682026,0.7343083,0.7239387,0.8133633,0.6634349,0.761471,0.7382497,0.5710962,0.73573714,0.8755884,0.7747489,0.7072126,0.7479151,0.7693605,0.8662041,0.6646679,0.7901833,0.7546197,0.89914143,0.80301946,0.7597574,0.7884322,0.7361312,0.7649504,0.7992454,0.7246393,0.79301083,0.6850158,0.7137028,0.7671707,0.760219,0.7207475,0.79603946,0.77793014,0.76407754,0.74961245,0.9999999,0.76050794,0.730688,0.8294722,0.78942823,0.80980873,0.7722509,0.75297284,0.75422454,0.76784635,0.7812678,0.6830539,0.72470766,0.7342135,0.5680192,0.68002385,0.78848666,0.7594213,0.6601133,0.76730835,0.90626025,0.7684405,0.7559493,0.86635375,0.75721437,0.67605,0.7309606,0.71189576,0.7411295,0.7147878,0.76873094,0.78447366,0.76965636,0.7371228,0.6572824,0.74556816,0.7024471,0.7353824,0.64225847,0.8248861,0.6898918,0.73769546,0.8699658,0.7656997,0.6607008,0.7267816,0.7965201,0.8508786
quorum_cubatao_sp,0.87530375,0.74823534,0.839947,0.8540832,0.7800694,0.79497147,0.8268642,0.8794962,0.72107685,0.7306117,0.88972414,0.8170148,0.8010056,0.8418795,0.8595921,0.8752246,0.7590903,0.77096933,0.70971376,0.7648862,0.73311204,0.8499547,0.7836941,0.53568304,0.8695982,0.7632341,0.80485904,0.7356293,0.7954341,0.80985177,0.84238255,0.7446264,0.80119896,0.7862965,0.74304724,0.81115603,0.8420982,0.76971596,0.80892175,0.816972,0.825762,0.8105804,0.7788685,0.79412663,0.7525888,0.8230752,0.78786886,0.9454168,0.7996647,0.7729576,0.77830756,0.91147614,0.76050794,1.0000001,0.8599746,0.7771927,0.88843036,0.84712,0.7728604,0.8247417,0.8456041,0.76319015,0.8558661,0.8232525,0.78381413,0.7722034,0.7717815,0.7245901,0.8402171,0.8915924,0.80531293,0.8064687,0.7934277,0.7690904,0.8906949,0.7511072,0.76686406,0.70105636,0.8029964,0.87252283,0.8043447,0.8477037,0.85256004,0.8633519,0.8416663,0.8981269,0.7836453,0.8200847,0.74078083,0.7713987,0.73883265,0.8784697,0.756893,0.6869838,0.7376627,0.8432649,0.8265946,0.77982354,0.788654,0.83121634
quorum_hortolandia_sp,0.8840812,0.75422895,0.87479573,0.79474056,0.74516296,0.79579645,0.7480829,0.8543912,0.7041926,0.7711319,0.86254,0.72411096,0.7894234,0.8359105,0.87968576,0.8466364,0.8277545,0.8116286,0.7478131,0.84562314,0.77969533,0.865867,0.7986235,0.62233186,0.88214517,0.72438717,0.7444035,0.7979656,0.723724,0.7947246,0.7686299,0.77632445,0.81908864,0.8055521,0.71202266,0.7471181,0.8812016,0.79373187,0.86902267,0.78893054,0.80220115,0.8706817,0.7824448,0.8244593,0.8317473,0.76577586,0.8407086,0.81424713,0.8126533,0.81669,0.77142245,0.751822,0.730688,0.8599746,1.0000002,0.75412863,0.8031578,0.82046074,0.78927493,0.7815586,0.8034207,0.8299577,0.88224745,0.8534058,0.7725337,0.81375027,0.7857591,0.7949768,0.89328086,0.80049807,0.8190005,0.80596244,0.7608696,0.7695042,0.8642136,0.7319187,0.78067845,0.702387,0.8112855,0.8003842,0.8750471,0.8885044,0.78612256,0.8780751,0.79022956,0.7791496,0.7671782,0.7768498,0.7344777,0.7928973,0.78812283,0.83784544,0.7821676,0.72091585,0.7217307,0.89815766,0.83987707,0.7736142,0.8351419,0.823647
quorum_valinhos_sp,0.7718988,0.71316105,0.8227877,0.7061267,0.8584086,0.73415744,0.8079405,0.78143555,0.644712,0.7317352,0.8044497,0.7136452,0.8034795,0.76345986,0.8062893,0.8195754,0.69844437,0.75074804,0.7236761,0.77780867,0.72962797,0.78163326,0.7500331,0.5901058,0.7392808,0.8446413,0.77320635,0.7483662,0.74359083,0.89196444,0.9258734,0.69226205,0.7106364,0.7354226,0.8115332,0.9208625,0.7951615,0.74834454,0.7562467,0.8330765,0.75325435,0.76866376,0.7406167,0.6989656,0.7447357,0.7593104,0.7234334,0.7304393,0.8039692,0.7793531,0.7179044,0.7238201,0.8294722,0.7771927,0.75412863,0.9999998,0.7420098,0.81331456,0.7484018,0.7283716,0.7592977,0.714605,0.8929497,0.75273067,0.7225991,0.7835036,0.65324235,0.71839225,0.7933395,0.773856,0.701833,0.7503534,0.8592541,0.6845754,0.80615497,0.8191442,0.7495938,0.6619064,0.7335469,0.76068825,0.81646913,0.7413097,0.7085124,0.7999902,0.75516886,0.7379805,0.65743417,0.77965325,0.73718023,0.7556126,0.67188454,0.8079167,0.7269593,0.7331216,0.8207203,0.77276087,0.7285092,0.69070554,0.7939187,0.8677114
quorum_lins_sp,0.84077334,0.76821774,0.778329,0.8593365,0.8211387,0.80226016,0.8424089,0.87628245,0.73006094,0.73666656,0.8331692,0.7598079,0.86118364,0.8745054,0.8648298,0.8243919,0.6818618,0.7971445,0.76000196,0.7501572,0.6273289,0.8189402,0.81735665,0.5576282,0.81191486,0.79148954,0.80605334,0.6656701,0.80127835,0.8210817,0.8278365,0.69402033,0.8777448,0.8259331,0.76542544,0.7378175,0.80233264,0.7904658,0.7480829,0.7827986,0.86282575,0.7883431,0.77232504,0.75726134,0.6818545,0.87786734,0.78412193,0.91310024,0.82575977,0.7116742,0.8477731,0.92506385,0.78942823,0.88843036,0.8031578,0.7420098,1.0,0.88226223,0.778779,0.8707378,0.8449165,0.83500415,0.7916254,0.7734741,0.81076217,0.7726554,0.68392295,0.7510165,0.8082077,0.8797093,0.7139071,0.83192545,0.8075136,0.8028869,0.82433957,0.7091545,0.76289237,0.6123911,0.81149876,0.79818344,0.78826606,0.79802865,0.8182766,0.8089242,0.89375633,0.856707,0.79443175,0.76799893,0.73541045,0.8133582,0.6468554,0.811262,0.7276609,0.70481783,0.73080343,0.77119386,0.73134375,0.78188,0.8146591,0.8208509
quorum_embu_das_artes_sp,0.84942317,0.8057947,0.8132657,0.8228579,0.8626995,0.83177257,0.90361214,0.9316589,0.7917366,0.8480977,0.86695755,0.7402749,0.8909097,0.8672979,0.84440184,0.8900477,0.70092946,0.8913878,0.7852565,0.8073064,0.6232533,0.85358536,0.8900502,0.61768585,0.8310303,0.8285178,0.8267998,0.6992847,0.85041785,0.8282988,0.86178577,0.7756224,0.83531314,0.85155785,0.8025559,0.7807353,0.84120595,0.82791543,0.78969944,0.8507868,0.91472507,0.82987297,0.8281767,0.8021288,0.7318645,0.9063305,0.7990853,0.82057846,0.8730378,0.7461055,0.8164253,0.86944956,0.80980873,0.84712,0.82046074,0.81331456,0.88226223,1.0,0.81137854,0.88437593,0.8887011,0.8661902,0.8673999,0.83463645,0.8376341,0.85862887,0.64655906,0.84716165,0.8628097,0.80270314,0.7361765,0.8658253,0.8427857,0.81538516,0.8841526,0.7368245,0.83516026,0.66821206,0.85324603,0.73287666,0.85509455,0.81615186,0.7962713,0.8364533,0.886781,0.785305,0.77722836,0.7844955,0.7558641,0.90685916,0.6404291,0.8086281,0.76485234,0.771966,0.78965485,0.7956947,0.7386194,0.8147713,0.89583933,0.8743608
quorum_sao_carlos_sp,0.7856896,0.9031584,0.7744653,0.9083665,0.81524795,0.96281505,0.7279837,0.7845464,0.8968481,0.8901129,0.7256566,0.71082336,0.75119746,0.7948464,0.86177367,0.7170001,0.72569484,0.85102224,0.8516626,0.8722539,0.7067417,0.76325446,0.855141,0.639892,0.76053184,0.78948975,0.69667107,0.69991094,0.72810376,0.7436466,0.81372106,0.839816,0.76676,0.7834265,0.8566673,0.73157287,0.89135283,0.96246636,0.8990704,0.8975953,0.8175391,0.82694453,0.97431004,0.76641,0.74268574,0.7305537,0.755824,0.74390507,0.8205193,0.8096281,0.7337132,0.7135569,0.7722509,0.7728604,0.78927493,0.7484018,0.778779,0.81137854,0.99999976,0.72100586,0.7370523,0.77957505,0.8132752,0.83168954,0.8545562,0.846943,0.62026274,0.836685,0.87230164,0.8008065,0.78549093,0.8796489,0.7404299,0.90058804,0.71958554,0.79241157,0.9098518,0.6495812,0.8079535,0.7628064,0.85127807,0.7707259,0.9220141,0.796607,0.79907626,0.83190775,0.75454247,0.78087,0.63735855,0.86199236,0.6443468,0.7779666,0.8339119,0.87527335,0.8196741,0.7688862,0.69527155,0.7623586,0.79303896,0.89699054
quorum_mairipora_sp,0.91650426,0.73544496,0.75505435,0.7903296,0.79421437,0.7738267,0.9191059,0.87341845,0.68176895,0.7187594,0.83395225,0.69922817,0.8672173,0.855034,0.8480562,0.83420527,0.6491099,0.81762147,0.7042444,0.71840405,0.5602768,0.8363505,0.81490207,0.5783832,0.79140925,0.77784705,0.7974226,0.6119694,0.81743777,0.79086536,0.7907764,0.68213266,0.8231868,0.83067703,0.7246983,0.6983428,0.7646198,0.72645503,0.71154845,0.74094105,0.8649695,0.7777238,0.7302314,0.71900177,0.6589728,0.955254,0.7184649,0.79605734,0.8242531,0.6730184,0.7770307,0.8330374,0.75297284,0.8247417,0.7815586,0.7283716,0.8707378,0.88437593,0.72100586,0.9999997,0.89390445,0.83091426,0.7622816,0.7538663,0.84023285,0.78051496,0.62296057,0.7550526,0.78042305,0.748535,0.69465965,0.8047781,0.7972588,0.7434393,0.8528993,0.6496979,0.7512254,0.60079604,0.80424833,0.6653994,0.7647836,0.72708935,0.70994616,0.79784083,0.90770936,0.7162396,0.7368284,0.7463087,0.8033763,0.8065648,0.5981678,0.7609044,0.684315,0.67354965,0.6890576,0.74590945,0.7327856,0.7447114,0.8581126,0.8070397
quorum_atibaia_sp,0.86865425,0.74667335,0.787213,0.80825305,0.79393643,0.7620091,0.90041447,0.87843275,0.7199566,0.74325806,0.87109315,0.7228681,0.8520665,0.8606842,0.81620586,0.85582626,0.7098235,0.82223666,0.7170648,0.7493767,0.59335816,0.8564137,0.8354097,0.550565,0.84140784,0.7864479,0.80074835,0.70056695,0.8381138,0.7844879,0.8170488,0.71063924,0.7809142,0.83026534,0.74221563,0.7317544,0.8057449,0.7435272,0.7419752,0.77667505,0.8643854,0.80613446,0.74815017,0.7249578,0.70756817,0.8855094,0.7770232,0.8031185,0.8943454,0.7243587,0.7652651,0.8298871,0.75422454,0.8456041,0.8034207,0.7592977,0.8449165,0.8887011,0.7370523,0.89390445,0.9999999,0.811291,0.8040595,0.77730757,0.81085634,0.7979404,0.67824256,0.8008405,0.780944,0.76677907,0.7577571,0.8494061,0.8237789,0.7558351,0.862666,0.67813766,0.76404774,0.629256,0.8364481,0.7095422,0.7806035,0.7952917,0.7352904,0.80747247,0.85731137,0.74910355,0.7755157,0.8135113,0.77412283,0.8263782,0.6194875,0.813725,0.7574332,0.66600466,0.708794,0.80191827,0.7208978,0.7549487,0.893986,0.8226359
quorum_bauru_sp,0.81209195,0.80276996,0.73386806,0.7662416,0.80537087,0.80479884,0.8242759,0.83342904,0.74325705,0.7662338,0.77361786,0.6299906,0.8797351,0.86877674,0.8257318,0.76712,0.64343935,0.8422059,0.72947663,0.7827343,0.6247273,0.8250741,0.8378104,0.6061027,0.7539761,0.74233335,0.77244395,0.68081254,0.74904495,0.74861854,0.766708,0.7039467,0.8800006,0.93750435,0.7546923,0.6721679,0.79341996,0.7888597,0.7560959,0.7659805,0.8563911,0.8149563,0.7794246,0.7928424,0.7052753,0.8176557,0.80364037,0.73209125,0.8514026,0.6926989,0.78459185,0.75420105,0.76784635,0.76319015,0.8299577,0.714605,0.83500415,0.8661902,0.77957505,0.83091426,0.811291,0.99999964,0.8227335,0.78175926,0.8164107,0.8113878,0.5913321,0.79240173,0.81811833,0.72151196,0.7100201,0.8276184,0.77048373,0.8167141,0.7785681,0.6794677,0.7829857,0.61472446,0.8963131,0.65715283,0.7977421,0.8058764,0.73192257,0.81337535,0.80513847,0.69941163,0.80208904,0.7392585,0.73541796,0.8508694,0.61511457,0.7202812,0.7161798,0.7159386,0.7330726,0.7310065,0.6524285,0.8011232,0.8533724,0.786391
quorum_franca_sp,0.8408466,0.7924386,0.87118524,0.77467585,0.815838,0.8141192,0.8126848,0.839988,0.7403251,0.79771733,0.8497966,0.7375423,0.835758,0.8362016,0.8625577,0.8631483,0.7944976,0.81394535,0.7722194,0.85887605,0.7781624,0.8644375,0.8359429,0.6295985,0.8227025,0.7887772,0.7919142,0.812294,0.74408245,0.87827265,0.9006693,0.7929636,0.8007084,0.8403764,0.7805593,0.87777203,0.87884045,0.80931073,0.84393764,0.8810023,0.78856593,0.849527,0.8099182,0.8379303,0.83109975,0.775519,0.8344496,0.7969336,0.85925436,0.8138669,0.7767302,0.76353174,0.7812678,0.8558661,0.88224745,0.8929497,0.7916254,0.8673999,0.8132752,0.7622816,0.8040595,0.8227335,0.99999976,0.8666006,0.7787536,0.84446573,0.7311783,0.8036015,0.8853779,0.82053494,0.8087617,0.82586336,0.8164113,0.7802339,0.849941,0.7897713,0.820081,0.70059836,0.862718,0.80561805,0.8598931,0.89271647,0.78606945,0.89444065,0.7889334,0.7969869,0.7734202,0.8191861,0.7486296,0.8487897,0.74397385,0.8215647,0.7945652,0.7534055,0.80383587,0.8532501,0.7966955,0.8215995,0.83231246,0.88104784
quorum_guaruja_sp,0.8353493,0.7824465,0.8138344,0.8116406,0.74386,0.8538608,0.7429042,0.84042394,0.7879988,0.8388019,0.8173213,0.6766041,0.7536878,0.80405205,0.8239927,0.81382155,0.7473304,0.8696315,0.77420527,0.8381114,0.7347101,0.82925814,0.8978201,0.59011126,0.82363963,0.6860473,0.7213299,0.7509407,0.71092856,0.7604198,0.7886499,0.862614,0.7819003,0.78364635,0.7304819,0.7401846,0.89817965,0.83935606,0.8519734,0.86676013,0.78692555,0.89918846,0.83622104,0.93723726,0.79356796,0.75118196,0.8136211,0.7885121,0.7915745,0.7790029,0.71089363,0.7560351,0.6830539,0.8232525,0.8534058,0.75273067,0.7734741,0.83463645,0.83168954,0.7538663,0.77730757,0.78175926,0.8666006,0.9999996,0.8197168,0.90515155,0.69673824,0.8630668,0.89144003,0.791934,0.81321555,0.8469944,0.69669485,0.7744047,0.8165889,0.71564287,0.8667093,0.66978925,0.8609791,0.76937485,0.9017198,0.88474715,0.810049,0.8473436,0.75954926,0.7785229,0.75905704,0.75955755,0.6813679,0.8909586,0.7179483,0.75212485,0.78971934,0.77065957,0.74567175,0.8121552,0.7525204,0.87600756,0.8225137,0.81770414
quorum_sao_jose_do_rio_preto_sp,0.83930016,0.7485902,0.7436446,0.86489487,0.805924,0.88820624,0.862803,0.8151852,0.76160055,0.76558244,0.7411294,0.7352773,0.8013979,0.8478445,0.78856814,0.73793817,0.59967315,0.8643364,0.7293495,0.7515276,0.61906457,0.7821635,0.87461627,0.5805561,0.7967379,0.7839995,0.75403154,0.6499955,0.77252793,0.7409719,0.79809177,0.74502647,0.80128837,0.8280353,0.73296124,0.7185144,0.8930612,0.8535868,0.7870162,0.7857459,0.8036727,0.822515,0.85573995,0.77046996,0.7362443,0.83722377,0.7301668,0.75881946,0.79675335,0.69434965,0.7179836,0.7662959,0.72470766,0.78381413,0.7725337,0.7225991,0.81076217,0.8376341,0.8545562,0.84023285,0.81085634,0.8164107,0.7787536,0.8197168,0.99999964,0.8696179,0.59397984,0.8435444,0.7854182,0.7887546,0.6960584,0.9348664,0.74117833,0.7745106,0.7432847,0.64327186,0.8245163,0.57718766,0.8173839,0.70826393,0.8209405,0.74595356,0.8141563,0.78824437,0.8517057,0.7443062,0.73403645,0.7407548,0.76441354,0.8677487,0.60191953,0.7699357,0.7177395,0.7171143,0.7241189,0.76032495,0.696826,0.79351264,0.82423484,0.8382222
quorum_ferraz_de_vasconcelos_sp,0.8172872,0.8137316,0.7883111,0.83410776,0.8202913,0.85543096,0.7866883,0.83722675,0.8363639,0.86665493,0.7748706,0.6759988,0.79139173,0.8078778,0.78607047,0.76698816,0.7173001,0.92641884,0.82294214,0.8531218,0.7061759,0.8049533,0.93080777,0.65976,0.84357786,0.7382407,0.7460849,0.73088574,0.7555138,0.76645577,0.8136218,0.88131714,0.754344,0.839039,0.7951199,0.77445984,0.88984305,0.8496419,0.8262269,0.8787493,0.8137841,0.90357304,0.85760224,0.8233719,0.79904306,0.7690425,0.8117795,0.7565795,0.8320305,0.76600134,0.7491015,0.7562797,0.7342135,0.7722034,0.81375027,0.7835036,0.7726554,0.85862887,0.846943,0.78051496,0.7979404,0.8113878,0.84446573,0.90515155,0.8696179,0.9999997,0.6444563,0.92660844,0.8727134,0.7706582,0.76785004,0.8651582,0.7387235,0.80311805,0.77352464,0.7272365,0.8932417,0.67835414,0.85721576,0.70957595,0.9159019,0.81644344,0.80569285,0.8112237,0.7531153,0.7591918,0.7246153,0.7682578,0.6989686,0.93093455,0.6772945,0.7386018,0.789899,0.8262217,0.7689032,0.7988937,0.67409605,0.81929594,0.8460083,0.8375425
quorum_votorantim_sp,0.7449957,0.64519805,0.73854923,0.6654545,0.6143092,0.6279374,0.5948851,0.7006061,0.5757627,0.62905765,0.7901209,0.63599336,0.5771837,0.6322454,0.70097196,0.7257215,0.78961134,0.6391769,0.6894077,0.6823002,0.7175944,0.7107748,0.59854114,0.5786183,0.7707107,0.6014122,0.57914054,0.7620533,0.61919415,0.6747014,0.6383092,0.6958949,0.6334832,0.58536893,0.6062488,0.66523033,0.73367316,0.63281494,0.7220366,0.69374985,0.6388824,0.74456924,0.6141119,0.6557128,0.72794706,0.61932516,0.71363384,0.7473774,0.64852214,0.75260055,0.631661,0.66798365,0.5680192,0.7717815,0.7857591,0.65324235,0.68392295,0.64655906,0.62026274,0.62296057,0.67824256,0.5913321,0.7311783,0.69673824,0.59397984,0.6444563,1.0000004,0.62420225,0.74733436,0.7618174,0.82237476,0.6364347,0.61866105,0.59565884,0.76826435,0.66944087,0.641997,0.6378569,0.6100283,0.7664336,0.7342986,0.75228024,0.68294144,0.7115524,0.63964534,0.71413046,0.64503145,0.6883363,0.5922028,0.6029762,0.7195249,0.7355113,0.70670056,0.6278759,0.59864247,0.77183473,0.8078889,0.57470655,0.62843573,0.69164014
quorum_mogi_guacu_sp,0.78705037,0.7885064,0.7658532,0.82569045,0.7980536,0.83615565,0.77482563,0.7996017,0.85433424,0.8445224,0.7362229,0.6375113,0.74194115,0.79484963,0.75018466,0.7182353,0.7068751,0.92839766,0.7705542,0.84208846,0.67531806,0.79909885,0.93185884,0.6245947,0.8100797,0.70671016,0.7082143,0.6894418,0.7060665,0.71521413,0.7746454,0.8726169,0.7510012,0.80269,0.7519067,0.67831635,0.8542657,0.8243502,0.77301866,0.8402161,0.79404724,0.8767098,0.83303976,0.7751214,0.76772964,0.750117,0.7782087,0.7232357,0.83416235,0.72875375,0.7442373,0.71375066,0.68002385,0.7245901,0.7949768,0.71839225,0.7510165,0.84716165,0.836685,0.7550526,0.8008405,0.79240173,0.8036015,0.8630668,0.8435444,0.92660844,0.62420225,0.9999999,0.8273072,0.7305444,0.7710431,0.8500353,0.71359247,0.8099381,0.74103534,0.66568583,0.854074,0.61057836,0.8567408,0.6554806,0.87886405,0.7869127,0.78361666,0.76849043,0.7472113,0.7252071,0.7747396,0.7700001,0.65708756,0.9304763,0.6853238,0.70653784,0.7838605,0.7886338,0.7094644,0.7877662,0.6303862,0.8030731,0.8449166,0.80253994
quorum_itanhaem_sp,0.87958,0.87912035,0.8694407,0.8285923,0.8297968,0.8809242,0.7549877,0.8710742,0.83898246,0.89737666,0.84576154,0.71577173,0.82534236,0.84741414,0.9037788,0.8418339,0.8311868,0.8715195,0.85635895,0.8992656,0.7704429,0.82526284,0.8581009,0.69123554,0.8146093,0.7732047,0.7457491,0.8034381,0.7459539,0.79663205,0.8100095,0.8775766,0.8296236,0.80735654,0.8329637,0.7702019,0.89656365,0.87955785,0.89703834,0.90959394,0.82591796,0.8858049,0.8783299,0.83376753,0.8176658,0.77633095,0.8410188,0.80517215,0.8429067,0.8711463,0.7753649,0.76315653,0.78848666,0.8402171,0.89328086,0.7933395,0.8082077,0.8628097,0.87230164,0.78042305,0.780944,0.81811833,0.8853779,0.89144003,0.7854182,0.8727134,0.74733436,0.8273072,0.99999976,0.82446253,0.84544164,0.8290535,0.7947428,0.8735331,0.84958404,0.8285137,0.90474415,0.7346296,0.82174945,0.8088975,0.89777637,0.8745657,0.8483188,0.9191717,0.786111,0.8195352,0.752374,0.8108413,0.7289689,0.85591155,0.74394995,0.7994285,0.8407091,0.8462354,0.81721115,0.848038,0.7887407,0.7747426,0.8392962,0.8882613
quorum_franco_da_rocha_sp,0.79697704,0.7485382,0.8279935,0.8801358,0.79777884,0.81439406,0.7493137,0.8200871,0.718486,0.72375643,0.8209836,0.8477449,0.7699072,0.7748195,0.8080996,0.80307764,0.74755025,0.75105035,0.74792325,0.77378225,0.75023514,0.78053904,0.7544999,0.607708,0.81196725,0.8367956,0.7344204,0.7607433,0.7763827,0.80768895,0.8353889,0.7486105,0.784458,0.72209126,0.74691045,0.8082035,0.8531388,0.80750555,0.81621516,0.8028565,0.7653437,0.7959995,0.7910833,0.75024253,0.7323193,0.7600994,0.8032596,0.92545104,0.7523074,0.78735185,0.75630164,0.8751425,0.7594213,0.8915924,0.80049807,0.773856,0.8797093,0.80270314,0.8008065,0.748535,0.76677907,0.72151196,0.82053494,0.791934,0.7887546,0.7706582,0.7618174,0.7305444,0.82446253,1.0,0.7421201,0.8440994,0.77109057,0.7425103,0.7931845,0.76924455,0.751129,0.71317655,0.74161685,0.93888986,0.81632704,0.8286904,0.88027513,0.8031213,0.82095563,0.9201069,0.711511,0.78743523,0.69582087,0.7520092,0.72676945,0.8545331,0.73982614,0.69643074,0.76149714,0.79067653,0.7686544,0.7331042,0.754678,0.87455523
